,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_basement,yr_built,yr_renovated
3894,422500,3,2,1960,6450,1,0,7,1000,960,1977,0
3895,418000,2,1,1040,6900,1,0,7,1040,0,1915,0
3896,385000,5,1,1750,9780,1,0,7,1750,0,1961,0
3897,876650,3,3,2170,12508,1,0,9,1650,520,1928,1970
3898,450000,3,2,1639,2710,2,0,8,1479,160,2003,0
3899,418800,4,2,2100,9984,1,0,7,1290,810,1973,0
3900,330000,2,1,880,1753,2,0,7,880,0,1945,0
3901,550000,3,1,1940,8376,1,0,8,1290,650,1963,0
3902,270000,4,2,2490,11650,1,0,7,1390,1100,1990,0
3903,978500,3,2,2060,7080,2,0,9,1800,260,1940,0
3904,975000,4,2,2720,10455,2,0,10,2500,220,1981,0
3905,455000,3,2,2180,6850,1,0,7,1750,430,1973,0
3906,1420000,4,3,3600,38016,2,0,11,3310,290,1991,0
3907,220000,2,1,840,9000,1,0,6,840,0,1951,0
3908,490000,3,2,2370,12196,2,0,7,2370,0,1970,0
3909,420000,4,2,2270,9100,2,0,7,2270,0,1978,0
3910,408500,4,2,2720,7043,2,0,9,2720,0,2003,0
3911,716000,3,1,1140,4800,1,0,7,1140,0,1915,0
3912,965000,4,2,2460,5000,2,0,8,1620,840,1938,0
3913,357823,3,1,1240,9196,1,0,8,1240,0,1968,0
3914,7060000,5,4,10040,37325,2,1,11,7680,2360,1940,2001
3915,425000,3,2,1670,9500,1,0,7,1170,500,1977,0
3916,711777,4,1,2220,6731,1,0,7,1110,1110,1953,0
3917,335000,3,1,980,9903,1,0,7,980,0,1966,0
3918,825000,4,1,1890,6938,1,0,8,1890,0,1919,0
3919,210000,2,1,1100,6000,1,0,6,1100,0,1900,0
3920,575000,2,1,2770,19700,2,0,8,1780,990,1983,0
3921,1210000,4,2,4250,10925,2,0,10,4250,0,2003,0
3922,431500,2,2,1370,4866,1,0,8,1370,0,2005,0
3923,475000,3,1,1480,13457,1,0,7,1480,0,1959,0
3924,1500000,4,3,3770,4000,2,0,9,2890,880,1916,0
3925,540000,6,3,2870,206474,2,0,7,2330,540,1960,1985
3926,775000,3,2,3820,35016,2,0,9,3820,0,1987,0
3927,635000,3,2,1530,2978,1,0,7,1210,320,1997,0
3928,1300000,3,2,4120,16365,1,0,12,4120,0,1999,0
3929,405000,3,2,1590,7267,1,0,7,1100,490,1976,0
3930,210000,3,1,1520,8600,1,0,6,1040,480,1951,0
3931,880000,4,2,2350,4675,2,0,9,2150,200,1923,0
3932,239000,4,2,1370,8837,1,0,7,1370,0,1955,0
3933,515000,3,2,1540,6100,1,0,6,770,770,1944,2014
3934,1380000,3,3,3786,38038,1,1,9,1934,1852,1978,2006
3935,215000,4,2,1500,5393,2,0,7,1500,0,1999,0
3936,315000,6,2,1750,17685,1,0,5,1750,0,1943,0
3937,442500,3,1,1800,8303,1,0,7,1200,600,1957,0
3938,311000,2,1,1180,55321,1,0,8,1180,0,1941,2004
3939,425000,2,1,830,6030,1,0,6,830,0,1925,0
3940,433500,3,1,1540,9450,1,0,6,1040,500,1919,0
3941,450000,3,2,1610,8296,2,0,8,1610,0,1978,0
3942,675000,3,2,1990,10260,2,0,8,1990,0,1987,0
3943,535000,3,2,2070,4132,2,0,8,2070,0,1999,0
3944,577000,3,1,1760,12874,1,0,7,1230,530,1967,0
3945,480000,3,1,1740,8528,1,0,7,1290,450,1939,0
3946,400000,3,1,1950,4473,1,0,6,1530,420,1914,0
3947,304000,3,1,1280,8184,1,0,6,1280,0,1947,0
3948,355000,3,1,1460,7203,1,0,7,1460,0,1990,0
3949,998000,4,3,3770,982998,2,0,10,3770,0,1992,0
3950,550000,4,1,2410,8447,2,0,8,2060,350,1936,1980
3951,550000,4,1,2410,8447,2,0,8,2060,350,1936,1980
3952,210000,3,1,1400,7300,2,0,6,1400,0,1948,0
3953,317000,3,2,2100,7587,2,0,9,2100,0,1990,0
3954,700000,4,3,5360,25800,1,0,9,3270,2090,1971,0
3955,265000,3,1,1000,9150,1,0,7,1000,0,1969,0
3956,700000,4,3,3150,6175,2,0,9,3150,0,2001,0
3957,1020000,5,3,4180,17841,2,0,10,3160,1020,1990,0
3958,1150000,4,2,2840,20242,1,0,8,2240,600,1972,0
3959,460000,4,2,2110,35091,1,0,8,1290,820,1985,0
3960,410000,2,1,1660,4000,1,0,7,1000,660,1950,0
3961,665000,4,3,2160,4400,1,0,7,1320,840,1921,0
3962,600000,4,2,2420,7744,2,0,9,2420,0,1994,0
3963,502000,4,1,1920,3844,1,0,7,1170,750,1967,0
3964,364950,4,2,2310,8030,2,0,7,2310,0,1978,0
3965,680000,3,2,2330,4000,1,0,7,1520,810,1927,0
3966,235500,5,2,2340,13713,1,0,8,1670,670,1967,0
3967,576000,4,2,2590,5756,2,0,8,2590,0,2001,0
3968,405000,2,3,1410,1240,2,0,8,1140,270,2006,0
3969,335000,3,2,2850,8039,1,0,8,1540,1310,1989,0
3970,122000,2,1,730,6728,1,0,6,730,0,1953,0
3971,432000,3,1,1470,6250,1,0,7,1070,400,1939,0
3972,375000,4,2,2330,11400,1,0,8,2330,0,1974,0
3973,276000,4,2,2460,11250,1,0,8,2460,0,1959,0
3974,450000,3,2,2080,111513,1,0,8,1680,400,1977,0
3975,210000,2,1,990,8140,1,0,6,990,0,1910,0
3976,279000,3,2,1450,4106,2,0,7,1450,0,2011,0
3977,635000,3,1,1340,3900,2,0,7,1340,0,1900,0
3978,350000,3,2,2730,7372,2,0,9,2730,0,1998,0
3979,218000,3,1,1140,7560,1,0,6,1140,0,1958,0
3980,750000,4,1,1950,6300,1,0,7,1650,300,1944,0
3981,310597,4,1,2000,25700,1,0,7,1150,850,1958,0
3982,355000,3,1,900,37800,1,0,5,700,200,1923,0
3983,735000,5,2,3390,5211,2,0,9,3390,0,2004,0
3984,155000,1,1,720,6000,1,0,6,720,0,1940,0
3985,354000,3,1,940,10368,1,0,7,940,0,1965,0
3986,415000,3,1,1770,10513,1,0,7,1400,370,1982,0
3987,202000,1,1,590,833,1,0,7,590,0,1926,0
3988,580000,3,2,1980,1873,2,0,7,1470,510,1996,0
3989,1500000,4,3,3070,10375,2,0,10,2180,890,1962,2005
3990,790000,4,2,3500,7519,2,0,9,3500,0,2004,0
3991,499900,3,2,2100,5112,2,0,8,2100,0,1999,0
3992,525000,4,2,2620,98881,1,0,7,1820,800,1952,0
3993,810000,4,2,2810,10613,2,0,9,2810,0,1989,0
3994,425000,4,1,2290,8773,1,0,7,1330,960,1947,0
3995,241250,3,1,1350,7588,1,0,7,1350,0,1993,0
3996,318700,4,2,2770,19116,1,0,8,1600,1170,1961,0
3997,720000,4,1,2530,5000,1,0,8,2070,460,1917,0
3998,291000,3,1,1280,10500,1,0,5,1280,0,1941,0
3999,420000,3,1,1060,38644,1,0,7,1060,0,1983,0
4000,210000,2,1,1000,3554,1,0,8,1000,0,1975,0
4001,645000,3,3,3870,11000,2,0,9,2970,900,1991,0
4002,762000,5,2,3370,5000,1,0,7,2140,1230,1907,0
4003,247500,4,1,2290,7765,1,0,6,2290,0,1936,1953
4004,282500,3,2,1670,7150,2,0,7,1670,0,1990,0
4005,395000,3,1,1460,22651,1,0,7,1460,0,1961,0
4006,295000,3,1,1770,8235,1,0,7,1030,740,1960,0
4007,235000,2,1,820,5100,1,0,6,820,0,1954,0
4008,770000,3,1,1900,6334,1,0,8,1450,450,1948,0
4009,559950,2,2,1870,4950,1,0,8,1870,0,2006,0
4010,639000,4,2,1840,5419,1,0,7,920,920,1942,0
4011,314950,3,1,1590,8470,1,0,7,1140,450,1967,0
4012,525000,3,1,1640,6180,1,0,7,1640,0,1946,0
4013,2400000,3,2,3000,11665,1,1,11,3000,0,2001,0
4014,820000,3,1,2160,6272,1,0,8,1390,770,1960,0
4015,1390000,3,3,2490,3600,2,0,8,1790,700,1911,0
4016,521450,3,2,1290,5700,1,0,7,1290,0,1950,0
4017,760750,3,2,3190,49137,2,0,9,3190,0,1988,0
4018,759600,4,1,1540,115434,1,0,7,1540,0,1923,0
4019,346150,3,2,2140,7200,1,0,8,1480,660,1966,0
4020,390000,2,1,980,3800,1,0,7,980,0,1926,0
4021,359950,5,2,2450,9432,2,0,8,2450,0,1973,0
4022,430000,3,2,1360,5120,1,0,6,910,450,1924,0
4023,960000,4,3,4610,11676,2,0,10,4610,0,2000,0
4024,800000,7,6,7480,41664,2,0,11,5080,2400,1953,0
4025,1010000,3,2,2860,5805,2,0,9,2860,0,1999,0
4026,290000,3,2,1810,11456,1,0,7,1810,0,1970,0
4027,1350000,4,2,2240,10296,1,0,8,2240,0,1948,0
4028,777000,3,3,3610,59677,2,0,10,2440,1170,2003,0
4029,526000,2,1,1450,4500,1,0,7,1450,0,1921,0
4030,550000,3,3,1450,1091,2,0,8,1200,250,2007,0
4031,276000,3,1,1820,8750,1,0,7,1200,620,1958,0
4032,2500000,5,3,5620,12672,2,0,11,4140,1480,1916,0
4033,325000,3,1,2080,6554,1,0,7,1040,1040,1950,0
4034,365000,3,2,1780,1754,3,0,8,1780,0,2007,0
4035,2150000,8,6,4340,9415,2,0,8,4340,0,1967,0
4036,825050,4,3,2860,3680,2,0,9,1980,880,1925,1993
4037,690000,3,1,2540,9520,1,0,8,1500,1040,1959,0
4038,390000,4,1,1140,6250,1,0,6,1140,0,1958,0
4039,385000,3,2,1320,1297,3,0,7,1320,0,1995,0
4040,619000,3,2,2040,7503,2,0,8,2040,0,1987,0
4041,494000,4,2,1790,42000,1,0,7,1170,620,1983,0
4042,412450,3,2,1910,13505,1,0,8,1910,0,1955,0
4043,580000,3,1,1460,2800,2,0,7,1460,0,1928,0
4044,269900,3,1,1420,22100,1,0,7,1420,0,1957,0
4045,704300,4,1,1790,4080,1,0,7,1790,0,1928,0
4046,267000,3,2,1390,6005,2,0,8,1390,0,2005,0
4047,310000,4,1,1880,12150,1,0,7,1280,600,1976,0
4048,227064,3,1,1570,10824,2,0,7,1570,0,1908,0
4049,925000,3,2,2690,7000,2,0,7,1840,850,1943,0
4050,245000,3,1,1670,11452,1,0,8,1670,0,1992,0
4051,339888,3,1,1040,7490,1,0,7,1040,0,1969,0
4052,439000,4,2,1560,7500,1,0,7,1560,0,1968,0
4053,400000,2,1,1470,6120,1,0,7,1470,0,1940,0
4054,560000,3,2,2070,15002,1,0,8,2070,0,1955,2013
4055,703011,2,1,1370,5922,1,0,8,1130,240,1941,0
4056,363000,2,1,1120,4800,1,0,7,770,350,1926,0
4057,650000,4,2,2640,6240,2,0,9,2640,0,2001,0
4058,299950,3,1,1030,9916,1,0,7,1030,0,1972,0
4059,228950,3,1,1120,6625,1,0,6,1120,0,1942,0
4060,465000,4,1,1730,11700,1,0,7,880,850,1956,0
4061,725000,3,2,2090,9847,2,0,9,2090,0,1983,0
4062,212500,3,1,920,14400,1,0,7,920,0,1977,0
4063,526000,4,2,2970,54450,2,0,8,2970,0,1983,1998
4064,383000,3,2,1720,10031,2,0,8,1720,0,1993,0
4065,244000,3,1,1460,4692,1,0,7,1460,0,1988,0
4066,565000,3,1,1540,3570,1,0,7,1490,50,1930,0
4067,373000,8,3,2850,12714,1,0,7,2850,0,1959,0
4068,300000,3,2,1310,9855,1,0,7,1310,0,1962,0
4069,405000,5,2,2430,4781,2,0,9,2430,0,2001,0
4070,979000,3,1,1700,14133,1,0,8,1700,0,1954,0
4071,324888,4,1,2160,28750,2,0,8,2160,0,1978,0
4072,445000,3,1,860,3200,1,0,6,860,0,1929,0
4073,761000,3,3,2050,2020,2,0,8,1520,530,2006,0
4074,435000,4,2,1650,4745,1,0,7,1130,520,1972,0
4075,252000,3,2,1570,8410,1,0,7,1180,390,1991,0
4076,350000,3,1,1660,10150,1,0,7,1660,0,1957,0
4077,875000,3,1,1220,8119,1,0,7,1220,0,1955,0
4078,940000,3,1,1220,8119,1,0,7,1220,0,1955,0
4079,280000,3,2,1780,11342,1,0,7,1780,0,1964,0
4080,450000,3,2,2180,4226,2,0,8,2180,0,2004,0
4081,905000,3,2,3520,237402,2,0,9,3520,0,2004,0
4082,382450,3,2,2220,20531,2,0,8,2220,0,1998,0
4083,246700,3,2,1610,13309,1,0,7,1610,0,1967,0
4084,220000,3,1,1070,9331,1,0,6,1070,0,1956,0
4085,555750,3,1,1060,4880,1,0,6,910,150,1913,0
4086,262500,3,1,1160,8906,1,0,7,1160,0,1962,0
4087,515000,2,1,910,4725,1,0,7,910,0,1949,0
4088,499500,3,2,2970,21907,2,0,9,2970,0,1998,2006
4089,135000,1,1,790,13062,1,0,6,790,0,1942,0
4090,462500,2,2,1540,7290,2,0,7,1540,0,1948,1983
4091,937500,4,2,3130,21100,1,0,9,2530,600,1956,0
4092,458000,3,1,1470,9570,1,0,7,1280,190,1941,0
4093,845000,4,2,3160,7143,1,0,8,2100,1060,1933,0
4094,660000,3,2,2675,40910,2,0,8,2675,0,1984,0
4095,265000,3,2,1340,6783,1,0,7,1340,0,1987,0
4096,599999,9,4,3830,6988,2,0,7,2450,1380,1938,0
4097,280000,3,2,1800,8697,2,0,8,1800,0,1987,0
4098,1060000,3,3,2990,189852,2,0,10,2990,0,1974,0
4099,875000,4,3,3720,14125,1,0,9,1930,1790,1960,0
4100,125000,3,1,920,7276,1,0,6,920,0,1961,0
4101,634800,4,3,3280,4904,2,0,7,3280,0,2005,0
4102,269950,4,1,1440,9600,1,0,7,1440,0,1964,0
4103,359950,3,2,1940,11612,1,0,8,1100,840,1981,0
4104,417000,3,1,1590,11454,1,0,8,1590,0,1979,0
4105,389000,2,2,1340,4122,1,0,8,1340,0,2007,0
4106,1040000,4,2,3770,10893,2,0,11,3770,0,1997,0
4107,698000,6,2,2680,11250,1,0,7,1340,1340,1967,0
4108,685000,4,2,2820,10125,2,0,8,2820,0,2008,0
4109,198500,3,1,1520,7137,1,0,5,1520,0,1932,0
4110,350000,4,2,2560,5428,2,0,8,2560,0,2012,0
4111,649950,3,2,3310,387684,1,0,8,2160,1150,1919,1996
4112,441000,3,1,1540,7200,1,0,7,1540,0,1968,0
4113,462600,3,1,1430,11761,1,0,8,1430,0,1964,0
4114,365070,4,2,2506,6232,2,0,7,2506,0,2006,0
4115,550000,4,2,2250,7500,1,0,7,1200,1050,1956,0
4116,470000,5,1,2740,9600,1,0,7,1370,1370,1945,0
4117,340000,3,1,1540,10400,1,0,6,1540,0,1977,0
4118,910000,4,2,4190,38912,1,0,9,2040,2150,1965,0
4119,405000,4,1,1690,8392,1,0,7,1190,500,1979,0
4120,661000,4,2,1990,4600,1,0,8,1420,570,1932,0
4121,635000,4,2,2410,7069,2,0,9,2410,0,1993,0
4122,282000,2,1,1150,6098,1,0,7,950,200,1948,0
4123,235000,4,1,1720,10137,2,0,7,1720,0,1956,0
4124,277500,3,2,1260,22100,2,0,7,1260,0,1981,0
4125,346500,5,2,2020,8250,1,0,8,1430,590,1978,0
4126,480000,5,2,2240,5500,1,0,7,1490,750,1959,0
4127,360000,4,2,1930,6508,2,0,8,1930,0,1996,0
4128,245000,3,2,1820,6785,1,0,7,1420,400,1994,0
4129,625000,3,3,1560,1490,2,0,8,1240,320,1995,0
4130,750500,5,3,2170,2440,1,0,8,1450,720,1911,0
4131,525000,3,1,1600,9579,1,0,8,1180,420,1977,0
4132,740000,4,3,3760,57063,2,0,9,2950,810,1998,0
4133,523000,3,1,1240,7735,1,0,7,1240,0,1957,0
4134,292000,3,1,1090,4500,1,0,8,1090,0,1929,0
4135,625000,4,2,2740,9599,1,0,8,1820,920,1961,0
4136,700000,3,2,3110,11727,2,0,9,3110,0,2002,0
4137,399950,3,2,1610,1320,2,0,7,1280,330,2007,0
4138,545000,4,3,1880,1341,3,0,8,1650,230,2007,0
4139,339999,4,2,1740,6369,1,0,6,870,870,1954,0
4140,1210000,4,2,3270,6000,2,0,8,2180,1090,1909,0
4141,545000,3,2,1990,5149,2,0,8,1990,0,2003,0
4142,260000,4,1,1960,8400,1,0,8,1960,0,1967,0
4143,526000,3,1,1680,3420,1,0,7,960,720,1992,0
4144,701000,4,3,2910,8540,2,0,9,2910,0,2003,0
4145,290000,3,2,1500,7482,1,0,7,1210,290,1968,0
4146,330600,1,1,580,1799,1,0,7,580,0,1908,2005
4147,550500,3,1,2540,8280,1,0,7,1270,1270,1949,0
4148,430000,2,1,950,6426,1,0,7,950,0,1949,0
4149,4000000,4,5,7080,16573,2,0,12,5760,1320,2008,0
4150,260600,2,1,810,4560,1,0,7,810,0,1928,0
4151,825000,5,3,4080,7500,2,0,8,2720,1360,1961,0
4152,378950,4,2,1820,8400,1,0,7,1300,520,1956,0
4153,435000,4,2,2650,9065,2,0,7,2650,0,2000,0
4154,631000,3,2,1670,1396,2,0,9,1250,420,2015,0
4155,415000,3,2,2480,8342,2,0,8,2480,0,1986,0
4156,222000,3,1,1240,7560,1,0,8,1070,170,1967,0
4157,245000,3,2,1390,8250,1,0,7,1390,0,1987,0
4158,720000,3,2,2880,10126,2,0,10,2880,0,1985,0
4159,215000,3,1,1060,9954,1,0,7,1060,0,1960,0
4160,579100,2,1,1070,2754,1,0,7,830,240,1924,0
4161,522500,4,1,1640,9299,1,0,7,870,770,1943,0
4162,489000,3,2,1510,3000,1,0,7,910,600,1972,0
4163,240000,3,1,1230,2353,1,0,6,1230,0,1925,0
4164,420250,3,2,1510,3657,1,0,8,1510,0,2007,0
4165,523000,4,2,3180,20870,2,0,8,2120,1060,1967,0
4166,628000,4,2,2260,6000,1,0,8,1430,830,1958,0
4167,320000,4,2,1920,7277,2,0,8,1920,0,1990,0
4168,359950,3,2,1980,7800,2,0,8,1980,0,1999,0
4169,232000,2,1,1200,8063,1,0,6,1200,0,1958,0
4170,810000,4,2,2020,5600,1,0,8,1210,810,1961,0
4171,245000,4,1,2010,7561,1,0,7,1890,120,1921,0
4172,273000,3,2,1930,8192,1,0,7,1470,460,1984,0
4173,1190000,5,2,2710,14989,1,0,8,1720,990,1959,0
4174,438000,5,1,1950,6250,1,0,7,1450,500,1917,0
4175,400000,3,1,2110,19600,1,0,8,2110,0,1959,0
4176,340000,3,1,1250,4800,1,0,7,1250,0,1951,0
4177,552000,2,2,1380,951,3,0,9,1380,0,2006,0
4178,790000,3,1,2050,4080,2,0,8,2050,0,1991,0
4179,360000,3,1,1800,22000,2,0,8,1800,0,1931,0
4180,235000,3,1,1310,15022,1,0,7,1310,0,1934,1984
4181,775000,2,1,1010,3600,1,0,7,1010,0,1913,0
4182,489200,3,2,1850,9600,1,0,7,1850,0,1965,0
4183,341000,3,2,1750,8900,2,0,8,1750,0,1977,0
4184,335000,4,2,2154,6050,2,0,8,2154,0,2012,0
4185,393500,3,1,1230,1441,2,0,8,1010,220,2004,0
4186,360000,3,2,1960,8846,1,0,6,980,980,1940,0
4187,400800,4,1,1070,5750,1,0,6,870,200,1923,0
4188,585000,3,1,1450,5378,1,0,7,1190,260,1939,0
4189,1600000,4,2,3680,5000,2,0,9,2480,1200,1936,0
4190,2880000,4,2,5760,32033,2,0,12,4390,1370,1994,0
4191,300000,3,1,1220,13000,1,0,7,1220,0,1955,0
4192,1050000,4,2,2950,4560,2,0,7,1810,1140,1912,0
4193,360000,3,1,1340,1110,2,0,7,1040,300,1999,0
4194,665900,4,2,2870,5453,2,0,8,2220,650,1926,0
4195,470000,4,1,2590,18224,1,0,7,2000,590,1911,0
4196,581000,4,1,2090,8164,1,0,8,1070,1020,1963,0
4197,527000,6,3,3000,8401,1,0,8,1500,1500,1979,0
4198,423000,4,1,1730,7245,1,0,7,880,850,1955,0
4199,875000,4,3,2850,4416,1,0,7,2040,810,1926,0
4200,410000,3,1,1020,6903,1,0,7,1020,0,1951,0
4201,606000,3,2,2200,6005,2,0,9,2200,0,1997,0
4202,654000,3,2,3240,60840,2,0,7,3240,0,1997,0
4203,150000,3,0,490,38500,1,0,5,490,0,1959,0
4204,373000,3,2,2990,6771,1,0,7,1550,1440,2003,0
4205,550000,5,2,2450,9488,1,0,7,1240,1210,1900,1955
4206,512500,3,2,1900,7604,2,0,8,1900,0,1990,0
4207,360000,4,2,2640,7388,2,0,7,2640,0,2003,0
4208,369000,3,2,1340,1480,3,0,8,1340,0,1997,0
4209,825000,4,2,3220,5262,2,0,9,3220,0,2003,0
4210,255000,3,2,930,11475,1,0,7,930,0,1978,0
4211,1290000,4,2,3240,10800,1,0,10,2260,980,1946,0
4212,270000,5,2,2630,8470,1,0,8,2630,0,1968,0
4213,480680,3,2,1730,4924,2,0,8,1730,0,1996,0
4214,525000,4,1,2120,7725,1,0,8,1220,900,1965,0
4215,291500,3,1,880,9238,1,0,6,880,0,1946,0
4216,305000,4,2,1800,13551,1,0,7,1800,0,1974,0
4217,285000,3,1,1600,7500,1,0,7,1600,0,1998,0
4218,1880000,3,2,3280,29111,2,1,11,3280,0,1925,0
4219,329500,5,1,3290,8000,1,0,7,1790,1500,1968,0
4220,1570000,4,2,2890,18226,3,1,10,2890,0,1984,0
4221,379260,3,2,1730,7202,1,0,7,1330,400,1991,0
4222,356000,3,2,1590,3411,2,0,7,1590,0,2000,0
4223,571900,4,1,1710,8947,1,0,7,1710,0,1956,0
4224,271500,3,1,1995,18360,2,0,7,1995,0,1957,0
4225,390000,3,1,1300,10030,1,0,7,1300,0,1967,0
4226,550000,3,2,2720,62310,1,0,8,2040,680,1985,0
4227,755000,2,2,1360,2070,2,0,8,1360,0,1999,0
4228,509500,2,2,1590,1485,2,0,8,1300,290,1994,0
4229,486700,2,1,1200,6278,1,0,7,1080,120,1942,0
4230,527500,2,1,1170,3000,1,0,7,1170,0,1910,0
4231,475000,5,2,2010,3600,1,0,6,1510,500,1912,0
4232,268000,3,2,1880,1793,2,0,7,1810,70,2001,0
4233,562000,3,2,3250,50529,2,0,8,3250,0,1978,0
4234,780000,4,2,2270,13449,1,0,9,1310,960,1975,0
4235,700000,9,3,3680,4400,2,0,7,2830,850,1908,0
4236,710000,3,2,1880,3000,1,0,8,1040,840,1931,0
4237,445000,3,1,1050,5664,1,0,7,910,140,1947,0
4238,729000,3,3,2250,60548,1,0,9,2250,0,2005,0
4239,384400,3,3,1689,1388,3,0,8,1689,0,2008,0
4240,815000,6,3,2860,17853,1,0,8,1430,1430,1962,2015
4241,865000,4,2,2710,4069,3,0,10,2710,0,1990,0
4242,514000,3,2,1770,7200,1,0,7,1770,0,1967,0
4243,615000,4,2,2820,13193,1,0,8,1860,960,1965,0
4244,865000,4,3,3400,99170,1,0,8,2000,1400,1980,0
4245,755000,4,2,3110,6930,2,0,9,3110,0,2004,0
4246,425000,4,1,1480,8321,1,0,7,1080,400,1953,0
4247,375000,2,1,940,9839,1,0,6,940,0,1910,0
4248,750000,4,2,2680,4548,2,0,8,2680,0,2009,0
4249,722000,4,2,3190,5408,2,0,9,3190,0,2005,0
4250,1010000,3,2,1920,4480,2,0,9,1920,0,1949,1997
4251,725000,3,2,2610,7510,2,0,9,2610,0,1996,0
4252,170000,3,0,1040,42180,1,0,6,1040,0,1947,0
4253,845000,4,3,2880,35315,1,0,11,2270,610,1982,0
4254,271900,3,2,1450,8771,2,0,7,1450,0,1991,0
4255,1300000,6,4,3902,3880,3,0,9,2782,1120,1977,0
4256,261500,4,2,2460,7800,1,0,8,1500,960,1977,0
4257,619500,3,2,2170,5000,2,0,9,2170,0,2003,0
4258,435000,5,2,1970,15247,1,0,7,1450,520,1986,0
4259,210000,3,1,1000,5454,1,0,7,1000,0,1954,0
4260,489950,3,2,1580,4010,1,0,7,790,790,1909,0
4261,260000,4,1,2130,8800,1,0,7,1100,1030,1962,0
4262,300000,4,1,1370,8499,1,0,7,1370,0,1949,0
4263,530000,4,2,2150,14161,1,0,8,1330,820,1966,0
4264,235000,3,1,1370,14030,1,0,8,1370,0,1977,0
4265,593500,3,1,1370,4000,2,0,8,1370,0,1918,0
4266,562000,3,3,3290,80471,2,0,8,2330,960,1975,0
4267,585000,3,2,3190,207346,2,0,9,3190,0,1994,0
4268,2400000,4,3,4140,20734,1,0,10,3300,840,1977,2005
4269,199500,3,1,1690,8901,1,0,7,1690,0,1986,0
4270,544500,5,1,1690,3240,1,0,7,1690,0,1914,0
4271,394900,3,1,1430,13370,1,0,7,1430,0,1962,0
4272,912000,4,3,1980,4095,2,0,9,1980,0,2009,0
4273,260000,3,2,1490,8102,2,0,7,1490,0,1990,0
4274,858000,5,3,3620,12778,1,0,8,1900,1720,1964,0
4275,1280000,4,2,2720,16454,1,0,9,1870,850,1963,0
4276,242150,4,1,1490,8544,1,0,7,1490,0,1970,0
4277,220000,3,1,1230,7200,1,0,7,1230,0,1986,0
4278,235000,3,2,1900,7980,1,0,7,1340,560,1977,0
4279,370000,3,1,1530,10300,1,0,7,1530,0,1978,0
4280,450000,3,1,2290,44866,1,0,8,1390,900,1981,0
4281,534950,5,1,2240,6337,1,0,8,1280,960,1956,0
4282,730000,4,2,3470,14271,2,0,9,3470,0,2005,0
4283,465000,4,2,3050,32450,1,0,8,1550,1500,1983,0
4284,178000,3,1,1100,5734,1,0,7,1100,0,1955,0
4285,215000,3,1,1610,7140,1,0,7,1080,530,1976,0
4286,300000,3,2,1910,15508,1,0,8,1210,700,1984,0
4287,430000,3,2,1510,7066,1,0,7,1230,280,1973,0
4288,183000,3,1,1280,4366,2,0,6,1280,0,1985,0
4289,585000,3,2,1910,1501,2,0,8,1530,380,2007,0
4290,192950,3,1,1170,3330,2,0,6,1170,0,1969,0
4291,599000,2,1,1550,7713,1,0,7,1550,0,1930,1979
4292,326500,3,1,1060,7920,1,0,7,1060,0,1968,0
4293,358803,2,1,1040,5765,1,0,7,1040,0,1944,0
4294,537000,3,2,1550,12920,2,0,7,1550,0,1999,0
4295,1160000,3,2,2490,24691,1,1,9,1580,910,1961,0
4296,156000,2,1,920,5889,1,0,6,920,0,1950,0
4297,219000,3,1,1250,8276,1,0,6,1250,0,1939,0
4298,1190000,3,1,2540,2700,2,0,8,1630,910,1922,0
4299,248000,5,1,2190,16788,1,0,8,1380,810,1978,0
4300,340000,3,1,1340,196020,1,0,7,1340,0,1987,0
4301,899100,5,2,2410,15300,1,0,8,1400,1010,1975,0
4302,346950,3,1,1830,10954,1,0,7,1830,0,1963,0
4303,330000,3,1,1850,5775,2,0,6,1740,110,1928,0
4304,325000,3,1,1410,8250,1,0,7,1410,0,1954,0
4305,315000,3,1,1460,7884,1,0,8,1460,0,1975,0
4306,649950,3,2,1500,1375,2,0,9,1200,300,2014,0
4307,316000,3,1,1130,7200,1,0,6,1130,0,1942,0
4308,386000,2,2,1620,3196,2,0,8,1620,0,2008,0
4309,535000,2,1,2330,7280,1,0,7,1450,880,1982,0
4310,600000,3,3,1520,1800,3,0,7,1520,0,2003,0
4311,339000,4,2,2840,8746,2,0,8,2840,0,2001,0
4312,167000,3,2,1520,7456,1,0,7,1520,0,1949,0
4313,430000,3,1,1740,4800,1,0,8,1740,0,1952,0
4314,688000,4,4,4000,9309,2,0,9,4000,0,2007,0
4315,834500,3,2,2780,6000,1,0,9,1670,1110,1948,0
4316,1080000,4,4,3500,8750,1,0,9,2140,1360,1951,0
4317,250000,3,1,1060,52272,1,0,7,1060,0,1960,0
4318,402500,3,1,1290,4000,1,0,7,1290,0,1926,0
4319,432500,3,2,2390,6435,1,0,8,1600,790,1978,0
4320,485000,5,1,2460,14100,1,0,7,1380,1080,1972,0
4321,560000,4,2,2930,22000,1,0,9,1580,1350,1978,0
4322,410000,4,2,2200,8292,2,0,7,2200,0,1990,0
4323,455000,3,2,1870,7344,1,0,8,1470,400,1980,0
4324,459500,4,2,2060,8968,1,0,7,1190,870,1975,0
4325,371000,4,1,1610,11305,1,0,7,1610,0,1968,0
4326,289500,3,2,2120,3400,2,0,7,2120,0,2002,0
4327,395000,3,3,1450,1263,2,0,8,1160,290,2007,0
